DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60212228;Aspang-Markt Ufergasse;Wien;90001;16.0938214;47.5584894
60212229;Aspang-Markt Hauptplatz;Wien;90001;16.0906503;47.5546397
60212258;Loipersbach (NÖ) Feuerwehr;Wien;90001;16.1192976;47.7173192
60212260;Neunkirchen (NÖ) Mühlfeldschule;Wien;90001;16.083356;47.7171801
60212261;Neunkirchen (NÖ) Friedhof;Wien;90001;16.0947017;47.7256287
60212262;Neunkirchen (NÖ) Firma Retter;Wien;90001;16.0990047;47.7266378
60212267;Waidmannsfeld Feuerwehr;Wien;90001;15.9813972;47.8698394
60212271;Aspang-Markt Abzw. Königsberg;Wien;90001;16.1001186;47.5852955
60212272;Aspang-Markt Höll;Wien;90001;16.0998042;47.5812115
60212288;Olbersdorf (Neunkirchen) Abzw. Raifbach;Wien;90001;16.1115811;47.59488
60212291;Neunkirchen (NÖ) Landesklinikum/BH;Wien;90001;16.0847304;47.7262813
60212341;Ameis Kirche;Wien;90001;16.5370591;48.6708384
60212344;Staatz Burgring/Schulen;Wien;90001;16.4926823;48.6767882
60212345;Staatz Hauptstraße;Wien;90001;16.4870499;48.6746053
60212347;Staatz Neudorfer Straße;Wien;90001;16.4859719;48.6774466
60212384;Zlabern Antoniweg;Wien;90001;16.5316962;48.7159632
60212394;Kirchstetten (NÖ) Schloss;Wien;90001;16.5111427;48.7311163
60212396;Neudorf im Weinviertel Hauptplatz;Wien;90001;16.4924218;48.7210305
60212397;Kirchstetten (NÖ) Kirche;Wien;90001;16.5096695;48.7318925
60212398;Melk Mittelschule;Wien;90001;15.339515;48.2245106
60212399;Neudorf im Weinviertel Staatzer Straße;Wien;90001;16.4921883;48.7195963
60212400;St. Pölten Neugebäudeplatz;Wien;90001;15.6307309;48.2047213
60212403;St. Pölten Jahnstraße;Wien;90001;15.6271825;48.1992669
60212404;St. Pölten Karl-Pfeffer-Gasse;Wien;90001;15.6202924;48.1810971
60212405;Spratzern Teslastraße;Wien;90001;15.6128095;48.1570306
60212406;St. Pölten Spratzerner Kirchenweg;Wien;90001;15.6241372;48.1950454
60212407;St. Pölten Aquilin-Hacker-Straße;Wien;90001;15.6183611;48.1719739
60212408;St. Pölten Laimgrubenstraße;Wien;90001;15.6022992;48.1992549
60212409;Viehofen J.-Heßl-Gasse;Wien;90001;15.6497212;48.230854
60212410;Herzogenburg Rathausplatz;Wien;90001;15.6947268;48.285004
60212411;Fugging Statzendorfer Straße;Wien;90001;15.633345;48.289242
60212412;Herzogenburg Fischergasse;Wien;90001;15.6975655;48.2829417
60212413;Anzenhof/Wölbling Abzw. Hausheim;Wien;90001;15.6048324;48.3112928
60212414;Spratzern Wörther Straße;Wien;90001;15.6189989;48.1620821
60212424;Ambach (NÖ) Ortsmitte;Wien;90001;15.5820601;48.3060947
60212425;Oberwölbling Ambacher Straße;Wien;90001;15.5892287;48.3152956
60212427;Oberwölbling Postgasse;Wien;90001;15.593334;48.3197401
60212428;Unterwölbling West;Wien;90001;15.6021465;48.3232584
60212429;Unterwölbling Ost;Wien;90001;15.6097911;48.3239871
60212472;Stössing Ortsmitte;Wien;90001;15.8132865;48.1230833
60212530;Gansbach Hauptplatz;Wien;90001;15.472277;48.3062859
60212537;Maria Langegg Langegger Hof;Wien;90001;15.4516517;48.3251758
60212577;Flinsdorf Mamauer Straße;Wien;90001;15.6215141;48.2468286
60212578;Flinsdorf Weiterner Straße;Wien;90001;15.6180107;48.2459193
60212579;Wilhelmsburg Hauptplatz;Wien;90001;15.6059014;48.1050426
60212589;Traisen (NÖ) Hubhof;Wien;90001;15.621083;48.0474713
60212590;Traisen (NÖ) Rathaus;Wien;90001;15.6094049;48.0413454
60212592;Traisen (NÖ) Stahlwerk;Wien;90001;15.6087491;48.0383783
60212593;Lilienfeld Utzgasse;Wien;90001;15.5969901;48.017664
60212594;Lilienfeld Kolweißgasse;Wien;90001;15.5960828;48.0154707
60212595;Traisen (NÖ) Volksschule;Wien;90001;15.6231221;48.047183
60212596;Freiland (NÖ) Schloss;Wien;90001;15.5690705;47.9775153
60212597;Lilienfeld Schulen;Wien;90001;15.5889772;48.0130851
60212630;Etzersdorf (NÖ) Ortsstraße;Wien;90001;15.7525334;48.2664461
60212645;Katzenberg (NÖ) Landesstraße;Wien;90001;15.7735989;48.2624156
60212652;Wieselbruck Ort;Wien;90001;15.8138704;48.2623857
60212653;Grunddorf (St. Pölten-Land) Ortsmitte;Wien;90001;15.8190986;48.2646222
60212654;Grunddorf (St. Pölten-Land) Reiserhofstraße;Wien;90001;15.8266894;48.2677617
60212659;Diesendorf (St. Pölten) Landesstraße;Wien;90001;15.9066933;48.2511954
60212700;St. Pölten Josefskirche;Wien;90001;15.6223047;48.1954227
60212701;St. Pölten Wurmbstraße;Wien;90001;15.6184689;48.1910033
60212702;St. Pölten Grillparzerstraße;Wien;90001;15.6213794;48.1961352
60212703;St. Pölten Viktor-Adler-Straße;Wien;90001;15.6190168;48.1960155
60212748;Loosdorf (Melk) Otto-Glöckel-Straße;Wien;90001;15.4002411;48.2000273
60212779;St. Pölten Linzer Tor;Wien;90001;15.6211997;48.2023744
60212781;St. Pölten Gymnasium;Wien;90001;15.622655;48.1906499
60212794;St. Pölten Aquacity;Wien;90001;15.6202655;48.2055416
60212795;St. Pölten Josefstraße;Wien;90001;15.6222418;48.1992369
60212824;St. Pölten Daniel-Gran-Schule;Wien;90001;15.6262483;48.2101752
60212859;Herzogenburg Robert-Eichhorn-Gasse;Wien;90001;15.6895525;48.2908319
60212860;Wielandsthal Kremser Straße;Wien;90001;15.6885105;48.2990973
60212861;Walpersdorf/Traisen Pastelligasse;Wien;90001;15.6812252;48.3124339
60212862;Walpersdorf/Traisen Schloss;Wien;90001;15.6776588;48.3138439
60212872;Traismauer Bahnhofstraße;Wien;90001;15.7458949;48.3493245
60212890;Aggsbach-Dorf Donauterrasse;Wien;90001;15.4071761;48.2915252
60213069;Speisendorf Ortsmitte;Wien;90001;15.430173;48.8638909
60213070;St. Johann (Tulln) Hegerweg;Wien;90001;15.7881247;48.3974625
60213071;St. Johann (Tulln) Kreisverkehr;Wien;90001;15.7942153;48.397713
60213072;Raggendorf Busbahnhof;Wien;90001;16.6553583;48.3898453
60213081;Raabs an der Thaya Mittelschule;Wien;90001;15.4894977;48.8496941
60213082;Raabs an der Thaya Pflegeheim;Wien;90001;15.4870184;48.8532703
60213083;Lindau bei Raabs Ort;Wien;90001;15.4881592;48.82725
60213084;Modsiedl Ortsmitte;Wien;90001;15.5045265;48.8615565
60213087;Süßenbach (Waidhofen) Kapelle;Wien;90001;15.4935222;48.8908903
60213091;Heidenreichstein Busbahnhof;Wien;90001;15.1227605;48.8648068
60213115;Eibenstein (NÖ) Ort;Wien;90001;15.580542;48.8458221
60213144;Scheideldorf Kirche;Wien;90001;15.3423986;48.7382972
60213145;Weinpolz Ort;Wien;90001;15.3344934;48.7556052
60213146;Lichtenberg (NÖ) Bundesstraße;Wien;90001;15.321414;48.7736059
60213153;Heidenreichstein Mittelschule;Wien;90001;15.1158974;48.8675251
60213155;Heidenreichstein Eisertweg;Wien;90001;15.111855;48.8670169
60213232;St. Peter in der Au-Dorf Abzw. Kürnberg;Wien;90001;14.59836;48.0187456
60213237;Seitenstetten Gemeindeamt;Wien;90001;14.6513247;48.0365764
60213238;Seitenstetten Klosterberg;Wien;90001;14.6539298;48.0358436
60213239;Seitenstetten Stiftgymnasium;Wien;90001;14.6552233;48.0337772
60213282;Galtberg Weißes Kreuz;Wien;90001;14.8019182;48.0822186
60213297;Waldheim (Amstetten) B121/Meisenstraße;Wien;90001;14.820711;48.0992115
60213305;St. Georgen an der Leys Lagerhaus;Wien;90001;15.2298756;48.0316507
60213312;Texing Plankenstein;Wien;90001;15.2865953;48.0342157
60213313;Texing Rosenbichl;Wien;90001;15.2982464;48.0381681
60213314;Texing Hinterberg;Wien;90001;15.2728959;48.0332967
60213315;Texing Abzw. Großhollenstein;Wien;90001;15.3151796;48.0433935
60213316;Texing Rosslauf/Sportplatz;Wien;90001;15.3091609;48.0403484
60213342;Scheibbs Landesklinikum;Wien;90001;15.1623583;48.0112942
60213345;Scheibbs Sportzentrum;Wien;90001;15.162511;47.9995502
60213513;Gaweinstal Hauptplatz;Wien;90001;16.5901765;48.4768469
60213514;Gaweinstal Martinsdorfer Str.;Wien;90001;16.5939494;48.4814024
60213564;Ottenthal (Mistelbach) Volksschule;Wien;90001;16.5773126;48.7612252
60213565;Pottenhofen Ortsmitte;Wien;90001;16.5457907;48.7648314
60213566;Neuruppersdorf Landesstraße;Wien;90001;16.5158409;48.7546636
60213567;Wildendürnbach Ortsmitte;Wien;90001;16.5021596;48.7563218
60213605;Edlitz (NÖ) Abzw. Königsberg;Wien;90001;16.1455913;47.5920327
60213606;Edlitz (NÖ) Schauerberg;Wien;90001;16.1459686;47.5834959
60213607;Thomasberg (Neunkirchen) Ort;Wien;90001;16.142555;47.5684789
60213608;Krumbach (NÖ) Ortsmitte;Wien;90001;16.1929774;47.5234747
60213609;Krumbach (NÖ) Unterhaus;Wien;90001;16.1988704;47.5086589
60213610;Hochneukirchen Ortsmitte;Wien;90001;16.1997507;47.4575785
60213613;Kirchschlag/Buckl We Abzw. Taschenhof;Wien;90001;16.2472626;47.5066989
60213614;Kirchschlag/Buckl We Rosnersiedlung;Wien;90001;16.2588419;47.5043262
60213615;Kirchschlag/Buckl We Kobauerbrücke;Wien;90001;16.2645013;47.4987976
60213616;Kirchschlag/Buckl We Abzw. Bernstein;Wien;90001;16.2816681;47.4940453
60213617;Kirchschlag/Buckl We Pinzkerweg;Wien;90001;16.2860519;47.4947069
60213618;Kirchschlag/Buckl We Gemeindeamt;Wien;90001;16.2968945;47.5019777
60213619;Bad Schönau Hennmühle;Wien;90001;16.2210048;47.4960968
60213631;Zwettl Busbahnhof;Wien;90001;15.16411;48.6054455
60213634;Zwettl Kreuzgasse;Wien;90001;15.1640561;48.6010259
60213635;Zwettl Rotes Kreuz;Wien;90001;15.1633464;48.6002417
60213636;Zwettl Kampparkplatz;Wien;90001;15.1718085;48.6070136
60213637;Zwettl Anton-Gareis-Straße;Wien;90001;15.1847622;48.6007883
60213644;Arbesbach Ortsmitte;Wien;90001;14.9551439;48.4939888
60213653;Göttlesbrunn Volksschule;Wien;90001;16.7412102;48.0560162
60213657;Götzendorf/Leitha Neustiftgasse;Wien;90001;16.5834032;48.0130791
60213696;Hohenberg (NÖ) Thorhof;Wien;90001;15.5989395;47.8864265
60213727;Mostbach Abzweigung Ort;Wien;90001;15.447789;48.8239913
60213728;Oberndorf bei Raabs Siedlung Linde;Wien;90001;15.4625123;48.8328087
60213733;Zwettl Brunnengasse;Wien;90001;15.1647568;48.6078155
60213734;Zwettl Gradnitzer Straße;Wien;90001;15.162502;48.6104289
60213744;Niederstrahlbach Demutsgraben;Wien;90001;15.1361993;48.6106962
60213752;Rosenau/Zwettl Dorf;Wien;90001;15.054803;48.6227755
60213753;Jagenbach Abzw. Purken;Wien;90001;15.0346897;48.6382297
60213759;Engelstein Ort;Wien;90001;14.9491791;48.6413342
60213760;Großschönau Ortsmitte;Wien;90001;14.9425136;48.6511689
60213761;Sitzmanns Bundesstraße;Wien;90001;14.9558446;48.6205012
60213762;Wurmbrand (NÖ) Ort;Wien;90001;14.9719603;48.6100488
60213763;Groß Gerungs Schall;Wien;90001;14.9803236;48.6014596
60213764;Groß Gerungs Etlas;Wien;90001;14.9768741;48.5951682
60213765;Groß Gerungs Haid;Wien;90001;14.9655823;48.5877114
60213768;Zwettl Gymnasium;Wien;90001;15.1593848;48.6038238
60213772;Rieggers Abzw. Ort;Wien;90001;15.0685292;48.6247112
60213793;Böhmhöf Hauswiesen;Wien;90001;15.1638315;48.5698403
60213794;Großweißenbach Ortsmitte;Wien;90001;15.1612982;48.5512018
60213795;Großgöttfritz Ortsmitte;Wien;90001;15.1893616;48.5387722
60213796;Großgöttfritz Süd;Wien;90001;15.1904576;48.536399
60213797;Großgöttfritz Volksschule;Wien;90001;15.1886609;48.5393492
60213802;Grainbrunn Abzw. Großnondorf;Wien;90001;15.2697608;48.4859455
60213806;Voitschlag Ort;Wien;90001;15.2278185;48.4824861
60213811;Lugendorf (Zwettl) Kapelle;Wien;90001;15.2000246;48.46565
60213812;Armschlag Ort;Wien;90001;15.2198235;48.4525858
60213858;Rothfarn Ort;Wien;90001;15.0010568;48.644676
60213859;Hirschenhof Ort;Wien;90001;14.9829377;48.6649591
60213860;Wörnharts Siedlung;Wien;90001;14.9637407;48.6725291
60213862;Zwettl Gartenstraße/Schulturm;Wien;90001;15.170515;48.6067582
60213865;Kleinotten Kapelle;Wien;90001;15.1805851;48.6867286
60213866;Mayerhöfen (Zwettl) Kapelle;Wien;90001;15.1845826;48.6953923
60213867;Niederglobnitz Kapelle;Wien;90001;15.1831543;48.7020861
60213868;Wolfenstein Kapelle;Wien;90001;15.1754108;48.7172375
60213869;Haimschlag Kapelle;Wien;90001;15.205675;48.7193474
60213870;Kaltenbach (Vitis) Kapelle;Wien;90001;15.1828219;48.7454296
60213886;Zwettl Ottenschläger Straße;Wien;90001;15.1692573;48.600414
60213892;Kleinschönau/Vitis Kapelle;Wien;90001;15.1604538;48.7309622
60213897;Kleinschönau/Zwettl Landesstraße;Wien;90001;15.2352206;48.5753443
60213898;Ober-Waltenreith Ort;Wien;90001;15.2441139;48.5676944
60213900;Guttenbrunn/Zwettl Abzw. Ort;Wien;90001;15.07506;48.605594
60213904;Niedernondorf Ort;Wien;90001;15.2748094;48.5485436
60213905;Niederwaltenreith Kapelle;Wien;90001;15.290485;48.5567851
60213914;Marbach im Felde Ortsmitte;Wien;90001;15.3488395;48.5446424
60213915;Niedergrünbach Ortsmitte;Wien;90001;15.3584156;48.5301412
60213916;Obergrünbach (Krems) Abzw. Erdweis;Wien;90001;15.3646229;48.5186704
60213923;Marbach im Felde Bundesstraße;Wien;90001;15.3533131;48.5492751
60213924;Sperkental Bundesstraße;Wien;90001;15.3696984;48.5416866
60213925;Großmotten 2/43;Wien;90001;15.3945638;48.5343766
60213926;Großmotten Ortsmitte;Wien;90001;15.3904405;48.5353759
60213927;Grottendorf (Krems) Bundesstraße;Wien;90001;15.4117396;48.531676
60213929;Rastbach Bundesstraße;Wien;90001;15.4379434;48.5260065
60213940;St. Pölten Kalcherstraße;Wien;90001;15.6219903;48.2000273
60213979;Stadt Haag Bahnhofstraße;Wien;90001;14.571177;48.1064942
60213981;Stadt Haag St.-Valentiner-Straße;Wien;90001;14.5696858;48.1152932
60214199;Rathaus/Universität;Wien;90001;16.360603;48.2122285
60214361;Rems Feuerwehr;Wien;90001;14.5273571;48.2002608
60214362;Pyburg Bahnhof;Wien;90001;14.5283633;48.2276345
60214443;Windpassing bei Enns Ort;Wien;90001;14.5171253;48.2240498
60214469;Krems an der Donau Mehrlbrücke;Wien;90001;15.6009966;48.4173918
60214479;Werschenschlag Abzw. Ort;Wien;90001;15.3111193;48.5588899
60214487;Jettsdorf Untere Ortsstraße;Wien;90001;15.7578155;48.4039156
60214488;Jettsdorf Kapelle;Wien;90001;15.755974;48.4057762
60214489;Jettsdorf Kirchenwegsiedlung;Wien;90001;15.7689906;48.4045835
60214995;Horn (NÖ) Raabser Straße;Wien;90001;15.6494158;48.6754002
60214996;Mödring (Horn) Bachstraße;Wien;90001;15.6478438;48.6922614
60214997;Pernegg (Horn) Ort;Wien;90001;15.630102;48.7385045
60214998;Hötzelsdorf (Geras) Pulkaubrücke;Wien;90001;15.6719276;48.7455362
60214999;Goggitsch (NÖ) Ortsmitte;Wien;90001;15.6771109;48.7747189
60215000;Langau (Horn) Sommerzeile;Wien;90001;15.7098814;48.8328324
60215001;Langau (Horn) West;Wien;90001;15.7038897;48.8349079
60215002;Wolfsbach/Horn Ort;Wien;90001;15.6639955;48.8499956
60215003;Heinrichsreith Drosendorfer Straße;Wien;90001;15.6588032;48.8639145
60215004;Oberhöflein (Horn) Weitersfelder Str.;Wien;90001;15.7422567;48.8006186
60215005;Langau (Horn) Hauptplatz;Wien;90001;15.7157744;48.8308277
60215006;Geras Hauptstraße/Stift;Wien;90001;15.6736973;48.7973818
60215007;Elsern Bundesstraße;Wien;90001;15.6230233;48.8489138
60215008;Drosendorf (NÖ) Schulen;Wien;90001;15.6225652;48.8648896
60215009;Drosendorf (NÖ) Hauptplatz;Wien;90001;15.6203823;48.8680865
60215010;Zissersdorf/Horn Ortsmitte;Wien;90001;15.6250355;48.829852
60215012;Vois Wegscheidhof;Wien;90001;15.7862113;47.8077339
60215013;Klostertal Abzw. Urgersbach;Wien;90001;15.833804;47.8418227
60215014;Klostertal B21;Wien;90001;15.8602235;47.8703456
60215015;Hirschwang/Rax Mittelschule;Wien;90001;15.8218474;47.6996502
60215016;Hirschwang/Rax Abzw. Mittelschule;Wien;90001;15.8209132;47.7012826
60215018;Unterhöflein Volksschule;Wien;90001;16.035341;47.795497
60215019;Vois Abzw. Grubbauer;Wien;90001;15.745311;47.8018752
60215020;Plosdorf Siedlung;Wien;90001;15.7577526;48.1784436
60215024;Oistal Polzberg;Wien;90001;15.0865943;47.8658982
60215025;Nondorf (Gmünd) Dorfstraße;Wien;90001;15.0324529;48.7482788
60215026;Euratsfeld Bäckerberg;Wien;90001;14.9359918;48.0807063
60215027;Dietmanns/Gr Gerungs Bundesstraße;Wien;90001;14.9842044;48.5709994
60215028;Freitzenschlag Bundesstraße;Wien;90001;14.9946787;48.5628137
60215029;Groß-Meinharts Feuerwehr;Wien;90001;15.0172444;48.5582596
60215030;Etzen/Groß Meinharts Bundesstraße;Wien;90001;15.0284554;48.5580099
60215031;Selbitz Ort;Wien;90001;15.0442837;48.5425193
60215032;Kirchbach (Zwettl) Ort;Wien;90001;15.0526829;48.5386771
60215034;Rappottenstein Ortsmitte;Wien;90001;15.0791473;48.5216038
60215035;Rappottenstein Ritterkamp Siedlung;Wien;90001;15.0884539;48.5238707
60215036;Rappottenstein Ritterkamp Ort;Wien;90001;15.0938527;48.5268097
60215037;Annatsberg (Zwettl) Bundesstraße;Wien;90001;15.0896935;48.5395157
60215038;Haselbach/Arbesbach Kapelle;Wien;90001;14.9852554;48.5145527
60215039;Rottenbach (Zwettl) Ort;Wien;90001;15.0951283;48.5528132
60215040;Merzenstein Ort;Wien;90001;15.0954697;48.5697511
60215041;Gschwendt/Zwettl Bundesstraße;Wien;90001;15.1274587;48.5824464
60215042;Moidrams Bergwirt;Wien;90001;15.1563575;48.6008477
60215043;Karlstift Abzw. Gugu;Wien;90001;14.7277533;48.5631942
60215044;Karlstift B38/Abzw. Ort;Wien;90001;14.7537865;48.5917756
60215045;Bad Großpertholz Brennerhof;Wien;90001;14.778032;48.6187909
60215046;Bad Großpertholz Rindlberg;Wien;90001;14.7870242;48.6185356
60215047;Nondorf (Gmünd) Hotel Leonardo;Wien;90001;15.0465924;48.7471178
60215048;Steinbach/Schrems Feuerwehr;Wien;90001;15.0123576;48.8243757
60215049;St. Martin bei Weitra Ortsmitte;Wien;90001;14.8383988;48.6646981
60215050;St. Martin bei Weitra Roßbruck;Wien;90001;14.8401236;48.6735197
60215051;St. Pölten Ziegelbahnstraße;Wien;90001;15.6016704;48.1965664
60215052;St. Martin bei Weitra Schützenberg;Wien;90001;14.8720856;48.6946333
60215053;Weitra Busbahnhof;Wien;90001;14.8966276;48.700604
60215054;Weitra Abzw. Brühl;Wien;90001;14.9007239;48.709858
60215055;Altweitra Bundesstraße;Wien;90001;14.9056018;48.7215461
60215056;Eichberg/Gmünd Bundesstraße;Wien;90001;14.917765;48.7361288
60215057;Dietmanns/Gmünd Kirchenplatz;Wien;90001;14.9465919;48.74726
60215058;Ehrendorf (NÖ) Sempersiedlung;Wien;90001;14.9580903;48.7567482
60215059;St. Pölten Plöcknerstraße;Wien;90001;15.6457597;48.2038353
60215060;St. Pölten Dr.-Otto-Tschadek-Str.;Wien;90001;15.6448524;48.2010991
60215061;St. Pölten Tierheim;Wien;90001;15.5941964;48.1950454
60215062;St. Pölten Matthias-Corvinus-Straße;Wien;90001;15.6355099;48.2134497
60215064;Reinsberg (NÖ) Feuerwehr;Wien;90001;15.0739191;47.9844965
60215066;Kleinpertenschlag Bundesstraße;Wien;90001;14.9650074;48.4328015
60215067;Altmelon Kronegg;Wien;90001;14.9609739;48.4384515
60215068;Altmelon Fichtenbach;Wien;90001;14.9591773;48.4444645
60215069;Brunning/Wieselburg Landesstraße;Wien;90001;15.1091421;48.0971657
60215070;Kernhof Abzw. Thalerl;Wien;90001;15.5433607;47.8159686
60215071;Schauching Nord;Wien;90001;15.667427;48.1492156
60215072;Ehrendorf (NÖ) Schlösslgasse;Wien;90001;14.9601834;48.7578024
60215073;Amstetten Anzengruberstr./Ärztecenter;Wien;90001;14.8735409;48.120049
60215074;Amstetten Stadtbad;Wien;90001;14.8741428;48.1165107
60215075;Amstetten Reckentragstraße;Wien;90001;14.8712143;48.1119885
60215076;Amstetten Max-Christ-Straße;Wien;90001;14.8712412;48.1168046
60215077;Oberhöflein (Horn) Schloss;Wien;90001;15.7404511;48.7999085
60215078;Zissersdorf/Horn Bahnhof;Wien;90001;15.6310004;48.8282731
60215079;Amstetten Viehdorfer Straße;Wien;90001;14.87028;48.125272
60215080;Amstetten Reihenhaussiedlung;Wien;90001;14.8620245;48.1320714
60215081;Ehrendorf (NÖ) Gmünder Straße;Wien;90001;14.9645133;48.7596204
60215083;Amstetten Parksiedlung;Wien;90001;14.8611172;48.129919
60215084;Amstetten Radinger Straße;Wien;90001;14.8735409;48.1285339
60215085;Amstetten Wiener Straße/Agathastraße;Wien;90001;14.8863509;48.1224177
60215087;Amstetten Industriestraße;Wien;90001;14.907632;48.1167506
60215088;Amstetten Josef-Umdasch-Platz;Wien;90001;14.9028709;48.11795
60215089;Amstetten Linzer Straße;Wien;90001;14.8695075;48.1249362
60215090;Amstetten Kochgasse;Wien;90001;14.8619976;48.1206667
60215091;Greinsfurth/Amstetten Leinerstraße;Wien;90001;14.8325238;48.1056244
60215092;Waldheim (Amstetten) Südlandstraße;Wien;90001;14.8231185;48.1023011
60215093;Waldheim (Amstetten) Veilchenstraße;Wien;90001;14.8211152;48.0985216
60215094;Waldheim (Amstetten) Narzissenstraße;Wien;90001;14.8210973;48.0959958
60215095;Waldheim (Amstetten) Gladiolenstraße;Wien;90001;14.8240797;48.0973877
60215096;Hart bei Amstetten Dingfurth;Wien;90001;14.9256612;48.1130202
60215097;Wallsee Ortsmitte;Wien;90001;14.7155722;48.1670552
60215098;Aggsbach Markt Ortsmitte;Wien;90001;15.4043464;48.2942386
60215099;Amstetten Krankenhausstraße;Wien;90001;14.8840422;48.1261895
60215100;Amstetten Siedlungsstraße;Wien;90001;14.8700734;48.1206727
60215101;Amstetten Pestalozzistraße;Wien;90001;14.8753914;48.1191375
60215102;Amstetten Eggersdorf;Wien;90001;14.8842668;48.1177941
60215104;Amstetten Friedenstraße;Wien;90001;14.8978314;48.1191675
60215105;Amstetten Reichsstraße/Luft;Wien;90001;14.9128242;48.1155451
60215106;Hart bei Amstetten Ortsplatz;Wien;90001;14.927341;48.1202949
60215107;Hart bei Amstetten Föhrenstraße;Wien;90001;14.9257061;48.1172064
60215108;Matzendorf (Amstetten) Abzw. Ort;Wien;90001;14.9384622;48.110525
60215109;Leutzmannsdorf Ringstraße;Wien;90001;14.9504008;48.1085936
60215110;Galtbrunn (Amstetten) Bundesstraße;Wien;90001;14.949718;48.115809
60215111;Galtbrunn (Amstetten) Ort;Wien;90001;14.9490084;48.1178721
60215112;Hermannsdorf (NÖ) Hermannsdorf bei Amstetten;Wien;90001;14.963606;48.1152872
60215113;St. Georgen am Ybbsfelde Ortsmitte;Wien;90001;14.9547127;48.1289776
60215114;Amstetten Krautbergstraße;Wien;90001;14.8606231;48.1245105
60215115;Amstetten Elsa-Brandström-Str.;Wien;90001;14.8637852;48.1296911
